NODE_ID,district,continent,population_density,freeway
2381,20,1,0.017046607589799093,1
2382,12,0,0.0030214886468691517,1
2383,15,1,0.10058851383345735,0
2384,12,0,0.0030214886468691517,1
2385,0,0,0.06769036505896413,0
2386,8,1,0.23425556382331056,1
2387,4,0,0.0005186137229700782,1
2388,2,0,0.0424361315925951,0
2389,0,0,0.06769036505896413,0
2390,13,1,0.07752147737265778,0
2391,12,0,0.0030214886468691517,1
2392,0,0,0.06769036505896413,1
2393,3,0,0.30742519560756726,1
2394,12,0,0.0030214886468691517,1
2395,12,0,0.0030214886468691517,0
2396,5,1,0.0,1
2397,25,0,0.6777604906536788,1
2398,13,1,0.07752147737265778,0
2399,28,0,0.13876299352860266,1
2400,12,0,0.0030214886468691517,1
2401,12,0,0.0030214886468691517,1
2402,12,0,0.0030214886468691517,1
2403,12,0,0.0030214886468691517,1
2404,12,0,0.0030214886468691517,1
2405,12,0,0.0030214886468691517,1
2406,12,0,0.0030214886468691517,1
2407,12,0,0.0030214886468691517,1
2408,12,0,0.0030214886468691517,1
2409,12,0,0.0030214886468691517,1
2410,12,0,0.0030214886468691517,1
2411,12,0,0.0030214886468691517,1
2412,12,0,0.0030214886468691517,1
2413,12,0,0.0030214886468691517,1
2414,12,0,0.0030214886468691517,0
2415,12,0,0.0030214886468691517,1
2416,12,0,0.0030214886468691517,1
2417,5,1,0.0,1
2418,4,0,0.0005186137229700782,1
2419,15,1,0.10058851383345735,1
2420,12,0,0.0030214886468691517,1
2421,8,1,0.23425556382331056,0
2422,3,0,0.30742519560756726,1
2423,3,0,0.30742519560756726,0
2424,5,1,0.0,1
2425,23,1,0.035355926852916636,0
2426,2,0,0.0424361315925951,1
2427,9,1,0.19524679248686555,0
2428,2,0,0.0424361315925951,0
2429,2,0,0.0424361315925951,1
2430,12,0,0.0030214886468691517,0
2431,2,0,0.0424361315925951,1
2432,12,0,0.0030214886468691517,1
2433,8,1,0.23425556382331056,1
2434,12,0,0.0030214886468691517,1
2435,13,1,0.07752147737265778,0
2436,8,1,0.23425556382331056,1
2437,21,0,0.20413087104557037,0
2438,19,0,0.28931881214909017,1
2439,4,0,0.0005186137229700782,1
2440,4,0,0.0005186137229700782,0
2441,4,0,0.0005186137229700782,1
2442,3,0,0.30742519560756726,1
2443,2,0,0.0424361315925951,0
2444,9,1,0.19524679248686555,0
2445,7,1,0.02856885160882996,1
2446,23,1,0.035355926852916636,1
2447,23,1,0.035355926852916636,1
2448,8,1,0.23425556382331056,1
2449,12,0,0.0030214886468691517,1
2450,0,0,0.06769036505896413,1
